,ncm_ind,volume_raw,volume,perimeter_raw,perimeter,dist_from_center,dist_mean,contact_area,contact_area_mean,contact_area_extended_pore,contact_area_extended_ncm,concated_pore_number
119,119,[621.5],621.5,[336.3502861261368],336.3502861261368,"[[289.4995682207488, 289.4995682207488, 290.42899304305, 290.42899304305, 289.1314579909976, 289.1314579909976, 288.7663415289254, 288.7663415289254]]",[289.45659019593046],4.0,1.3333333333333333,14.576491236686707,27.812559247016907,1
120,120,[323.0],323.0,[128.81118214130402],128.81118214130402,"[[477.5290567075474, 478.37746602447737, 478.05961971285546]]",[477.9887141482934],0.0,0.0,7.2426406145095825,11.485281229019165,1
121,121,[29267.5],29267.5,[4609.913233995438],4609.913233995438,"[[653.4646126608541, 652.7457391664843, 652.7457391664843, 651.3562773168, 651.3562773168, 651.3839113763864, 650.6919393998976, 650.6919393998976, 650.6919393998976, 649.9699993076604, 649.9699993076604, 649.2487966873716, 649.2487966873716, 647.0896383036898, 646.3714102588388, 646.3714102588388, 645.6353459964843, 644.9061947291249, 644.8953403460131, 644.8875871033648, 644.8875871033648, 644.1777704950707, 640.6449874930732, 640.6449874930732, 640.6527920800783, 640.6637183421581, 638.5491367154136, 638.5491367154136, 637.8495120324229, 637.8495120324229, 636.4353855655734, 636.4353855655734, 635.0070865746303, 635.0070865746303, 634.2940958262185, 634.2940958262185, 633.5818810540592, 633.5818810540592, 633.5739893650938, 633.5739893650938, 634.2751768751477, 633.5676759431466, 634.2751768751477, 634.2751768751477, 634.9834643516317, 634.9834643516317, 635.6925357434992]]",[642.0431826059344],32.754796624183655,5.459132770697276,65.85418939590454,135.25579583644867,4
122,122,"[45132.0, 58.0]",45190.0,"[5706.652472019196, 35.55634891986847]",5742.208820939064,"[[259.88651369395836, 244.0, 243.0164603478538, 245.16525039246488, 245.16525039246488, 246.14832926509982, 246.3331078032346, 246.52180430947686, 246.52180430947686, 248.67649667791284, 248.67649667791284, 250.04999500099976, 250.04999500099976, 251.23096942853203, 251.23096942853203, 251.4358765172544, 251.6445906432324, 251.6445906432324, 252.83393759541065, 253.04940229133123, 253.26863208853953, 253.26863208853953, 252.97628347337226, 252.47970215445042, 252.47970215445042, 252.7231687044146, 252.9703539942971, 251.2866888635369, 250.3197954617253, 245.75190741884384, 244.5240274492468, 244.2642012248213, 243.29817097545143, 243.29817097545143], [230.6707610426601]]","[249.29974345430946, 230.6707610426601]",987.0796387195587,37.9646014892138,1307.71118247509,2503.9189336299896,38
123,123,[8518.0],8518.0,[2184.8885136842728],2184.8885136842728,"[[539.2680224155703, 539.3004728349495, 538.3010310226055, 538.3010310226055, 538.3010310226055, 538.3353973128648, 538.3353973128648, 537.4104576578316, 537.4104576578316, 537.4504628335527, 537.4504628335527, 537.4923255266069, 537.4923255266069, 537.4923255266069, 537.5360453030104, 537.5360453030104, 537.4923255266069, 536.5370443874309, 536.4932432006949, 536.4932432006949, 536.4932432006949, 536.4932432006949, 536.4932432006949, 537.4923255266069, 537.4923255266069, 537.4923255266069, 537.4923255266069, 537.4923255266069, 537.5360453030104, 537.5360453030104, 538.5350499271148, 538.5350499271148, 539.4905003797564]]",[537.6667635000978],16.128990173339844,5.376330057779948,32.69618618488312,76.12456858158112,1
124,124,[19014.0],19014.0,[3780.5566840171814],3780.5566840171814,"[[510.83069602364344, 510.83069602364344, 510.2401395421571, 510.2401395421571, 510.2401395421571, 510.2401395421571, 510.2401395421571, 510.2401395421571, 509.65086088419395, 510.2401395421571, 509.65086088419395, 509.65086088419395, 509.65086088419395, 509.65086088419395, 509.65086088419395, 509.65086088419395, 509.65086088419395, 509.65086088419395, 509.65086088419395, 510.45959683406875, 510.45959683406875, 509.87253309037936, 510.45959683406875, 510.45959683406875, 510.45959683406875, 510.45959683406875, 510.45959683406875, 510.45959683406875, 510.45959683406875, 510.45959683406875, 510.45959683406875, 509.87253309037936, 509.87253309037936, 509.87253309037936, 508.47615479980965, 507.66622893393253, 505.24053677431704, 505.24053677431704, 500.4078336716962, 501.0039920000638, 499.6048438516184, 499.6048438516184]]",[508.8486106161422],38.672881841659546,12.890960613886515,59.52033877372742,146.27700698375702,1
125,125,[882.5],882.5,[456.50461411476135],456.50461411476135,"[[377.0331550407736, 376.14491888100787, 376.3787985527346, 376.86071697644473, 375.59685834681846, 376.0850967533811, 376.0850967533811, 376.0850967533811, 375.59685834681846, 375.59685834681846, 375.59685834681846, 375.59685834681846]]",[376.0547642870997],0.0,0.0,0.0,0.0,0
126,126,[509.5],509.5,[221.09545290470123],221.09545290470123,"[[591.8487982584742, 591.8487982584742, 590.7190533578547, 590.7190533578547, 590.581069794825, 590.581069794825]]",[591.0496404703846],0.0,0.0,0.0,0.0,0
127,127,[7214.5],7214.5,[1850.184977054596],1850.184977054596,"[[846.1784681732336, 844.7674236143342, 844.1095900414828, 843.35638967165, 842.0415666699596, 842.0415666699596, 841.9453663985568, 841.9453663985568, 841.1926057687383, 841.8515308532734, 841.0998751634671, 841.760060824936, 841.760060824936, 841.0095124313399, 841.6709570847743, 841.6709570847743, 840.2594837310675, 840.9215183356887, 840.9215183356887, 840.9215183356887, 840.9215183356887, 840.1726013147537, 840.1726013147537, 841.5842203843891, 841.5842203843891, 841.5842203843891, 842.2475883016822, 841.4178510110182, 842.0837250535127]]",[841.8342718240234],54.30815947055817,6.788519933819771,107.7258722782135,244.20250284671783,4
128,128,"[54172.0, 4325.0]",58497.0,"[7673.57042324543, 1191.4894571304321]",8865.059880375862,"[[812.8726837580409, 812.8726837580409, 811.9390371203986, 811.3648994133281, 809.2910477695895, 801.4611656218909, 799.0506867527241, 798.1234240391645, 795.3426934347232, 794.416137801845, 794.416137801845, 794.416137801845, 794.416137801845, 794.416137801845, 793.4897604884388, 832.280000961215, 792.941359748626, 792.3951034679606, 791.4701510480354, 785.7696863585411, 784.8471188709302, 784.3118002427351, 784.3118002427351, 784.3118002427351, 783.3900688673555, 783.3900688673555, 783.3900688673555, 783.3900688673555, 783.3900688673555, 784.3118002427351, 784.3118002427351, 784.6999426532412, 784.6999426532412, 789.8461875580587, 789.8461875580587, 789.3091916353185, 789.1628475796361, 788.2417141968573, 788.1027851746243, 788.1027851746243, 789.9430359209454, 789.9430359209454, 790.7275131168765, 790.7275131168765, 791.121356051017, 791.121356051017, 790.5978750287658, 790.5978750287658], [761.7296108200075, 761.7296108200075, 760.8186380472024, 760.8186380472024, 760.8186380472024, 760.8186380472024, 760.8186380472024, 760.8186380472024, 760.8186380472024, 760.8186380472024, 760.8186380472024, 764.1498544133866, 764.1498544133866, 764.1498544133866, 763.7434124102151, 763.7434124102151, 763.7434124102151, 763.7434124102151, 762.9338110216377]]","[792.7685975331291, 762.1675783140787]",426.7179192304611,17.068716769218444,639.3054126501083,1362.4407467842102,18
129,129,[3760.5],3760.5,[1161.6193999052048],1161.6193999052048,"[[351.6546601425893, 350.4868043165106, 351.30044121805486, 351.30044121805486, 351.0697936308392, 351.0697936308392, 351.0697936308392, 350.8446949862574, 351.4327816240255, 350.6251559714448, 351.2164574731657, 351.2164574731657, 351.2164574731657, 351.8096076004747, 351.8096076004747, 352.40459701882435, 352.40459701882435, 352.40459701882435, 353.00141642775316, 353.60005656108143]]",[351.59691060176044],280.2694972753525,17.51684357970953,658.9904636144638,1129.7558504343033,14
